Date,Nifty,SP500,Crude,EURUSD
Dec-16-2013,6154.70,1775.31885,96.93,0.72865
Dec-17-2013,6139.05,1786.537175,97.77,0.72665
Dec-18-2013,6217.15,1781.00477,97.47,0.72745
Dec-19-2013,6166.65,1810.648335,98.06,0.72625
Dec-20-2013,6274.25,1809.596481,99.04,0.73195
Dec-23-2013,6284.50,1818.320607,99.32,0.73095
Dec-24-2013,6268.40,1827.988965,98.91,0.72955
Dec-26-2013,6278.90,1833.323298,99.22,0.73135
Dec-27-2013,6313.80,1842.019211,99.55,0.73045
Dec-30-2013,6291.10,1841.402732,100.32,0.72595
Dec-31-2013,6304.00,1841.07044,99.29,0.72395
Jan-01-2014,6301.65,1848.356521,98.42,0.72615
Jan-02-2014,6221.15,1848.356521,98.42,0.72635
Jan-03-2014,6211.15,1831.984707,95.44,0.73225
Jan-06-2014,6191.45,1831.366565,93.96,0.73475
Jan-07-2014,6162.25,1826.767191,93.43,0.73285
Jan-08-2014,6174.60,1837.87715,93.67,0.73445
Jan-09-2014,6168.35,1837.494603,92.33,0.73595
Jan-10-2014,6171.45,1838.125301,91.89,0.73575
Jan-13-2014,6272.75,1842.372187,92.95,0.73175
Jan-14-2014,6241.85,1819.202664,92.01,0.73275
Jan-15-2014,6320.90,1838.882596,92.78,0.73135
Jan-16-2014,6318.90,1848.378496,94.35,0.73555
Jan-17-2014,6261.65,1845.891032,94.1,0.73485
Jan-20-2014,6303.95,1838.699487,94.59,0.73735
Jan-21-2014,6313.80,1838.699487,94.59,0.73705
Jan-22-2014,6338.95,1843.804446,94.97,0.73775
Jan-23-2014,6345.65,1844.855905,96.73,0.73765
Jan-24-2014,6266.75,1828.46421,97.32,0.73115
Jan-27-2014,6135.85,1790.285477,96.64,0.73075
Jan-28-2014,6126.25,1781.559899,95.72,0.73145
Jan-29-2014,6120.25,1792.496434,97.41,0.73185
Jan-30-2014,6073.70,1774.20275,97.36,0.73215
Jan-31-2014,6089.50,1794.19019,98.23,0.73775
Feb-03-2014,6001.80,1782.586967,97.49,0.74085
Feb-04-2014,6000.90,1741.885508,96.43,0.73895
Feb-05-2014,6022.40,1755.2042,97.19,0.74055
Feb-06-2014,6036.30,1751.641769,97.38,0.73885
Feb-07-2014,6063.20,1773.429964,97.84,0.73505
Feb-10-2014,6053.45,1797.016923,99.88,0.73445
Feb-11-2014,6062.70,1799.839352,100.06,0.73295
Feb-12-2014,6084.00,1819.747843,99.94,0.73115
Feb-13-2014,6001.10,1819.264276,99.92,0.73545
Feb-14-2014,6048.35,1829.829758,100.05,0.73175
Feb-17-2014,6073.30,1838.632714,100.13,0.73055
Feb-18-2014,6127.10,1838.632714,100.13,0.72965
Feb-19-2014,6152.75,1840.756361,102.1,0.72705
Feb-20-2014,6091.45,1828.746796,102.84,0.72665
Feb-21-2014,6155.45,1839.782215,102.75,0.72985
Feb-24-2014,6186.10,1836.246181,102.2,0.72855
Feb-25-2014,6200.05,1847.614644,102.82,0.72745
Feb-26-2014,6238.80,1845.119968,101.83,0.72715
Feb-28-2014,6276.95,1845.163978,102.59,0.73175
Mar-03-2014,6221.45,1859.449372,102.59,0.72425
Mar-04-2014,6297.95,1845.734442,104.92,0.72595
Mar-05-2014,6328.65,1873.913727,103.33,0.72795
Mar-06-2014,6401.15,1873.811521,101.45,0.72795
Mar-07-2014,6526.65,1877.025895,101.56,0.72215
Mar-10-2014,6537.25,1878.039185,102.58,0.72105
Mar-11-2014,6511.90,1877.173894,101.12,0.72075
Mar-12-2014,6516.90,1867.626037,100.03,0.72115
Mar-13-2014,6493.10,1868.195123,97.68,0.71905
Mar-14-2014,6504.20,1846.344812,97.94,0.71855
Mar-18-2014,6516.65,1841.133509,98.56,0.71875
Mar-19-2014,6524.05,1872.251503,98.88,0.71895
Mar-20-2014,6483.10,1860.771429,99.17,0.71895
Mar-21-2014,6493.20,1872.008408,98.9,0.72565
Mar-22-2014,6494.90,1866.520737,99.46,0.72545
Mar-24-2014,6583.50,1866.520737,99.46,0.72545
Mar-25-2014,6589.75,1857.444475,99.6,0.72525
Mar-26-2014,6601.40,1865.624374,99.19,0.72595
Mar-27-2014,6641.75,1852.561169,100.26,0.72485
Mar-28-2014,6695.90,1849.042643,101.28,0.72815
Mar-31-2014,6704.20,1857.620787,101.67,0.72725
Apr-01-2014,6721.05,1872.335179,101.58,0.72575
Apr-02-2014,6752.55,1885.522574,99.74,0.72425
Apr-03-2014,6736.10,1890.898774,99.62,0.72685
Apr-04-2014,6694.35,1888.77048,100.29,0.72935
Apr-07-2014,6695.05,1865.093414,101.14,0.72975
Apr-09-2014,6796.20,1845.035375,100.44,0.72775
Apr-10-2014,6796.40,1872.178797,102.65,0.72345
Apr-11-2014,6776.30,1833.077977,102.38,0.71975
Apr-15-2014,6733.10,1815.685087,102.62,0.71955
Apr-16-2014,6675.30,1842.981268,103,0.72405
Apr-17-2014,6779.40,1862.311997,103.03,0.72395
Apr-21-2014,6817.65,1864.851377,103.37,0.72265
Apr-22-2014,6815.35,1871.887562,103.65,0.72505
Apr-23-2014,6840.80,1879.551046,101.75,0.72495
Apr-25-2014,6782.75,1875.387707,101.44,0.72385
Apr-28-2014,6761.25,1863.400671,100.6,0.72275
Apr-29-2014,6715.25,1869.425236,100.84,0.72225
Apr-30-2014,6696.40,1878.330071,101.28,0.72395
May-02-2014,6694.80,1883.95013,99.74,0.72125
May-05-2014,6699.35,1881.138138,99.76,0.72105
May-06-2014,6715.30,1884.655735,99.48,0.72055
May-07-2014,6652.55,1867.719107,99.5,0.71785
May-08-2014,6659.85,1878.207718,100.77,0.71835
May-09-2014,6858.80,1875.629159,100.26,0.72135
May-12-2014,7014.25,1878.475688,99.99,0.72645
May-13-2014,7108.75,1896.654323,99.94,0.72705
May-14-2014,7108.75,1897.445816,101.05,0.72975
May-15-2014,7123.15,1888.525721,101.74,0.72925
May-16-2014,7203.00,1870.848636,101.13,0.72875
May-19-2014,7263.55,1877.855273,101.58,0.72975
May-20-2014,7275.50,1885.084881,102.11,0.72895
May-21-2014,7252.90,1872.834226,102.33,0.73015
May-22-2014,7276.40,1888.030296,104.07,0.73225
May-23-2014,7367.10,1892.493629,103.74,0.73225
May-26-2014,7359.05,1900.533229,104.35,0.73355
May-27-2014,7318.00,1900.533229,104.35,0.73245
May-28-2014,7329.65,1911.910625,104.11,0.73405
May-29-2014,7235.65,1909.781925,102.72,0.73525
May-30-2014,7229.95,1920.026844,103.58,0.73455
Jun-02-2014,7362.50,1923.572661,102.71,0.73325
Jun-03-2014,7415.85,1924.965392,102.47,0.73515
Jun-04-2014,7402.25,1924.244748,102.66,0.73385
Jun-05-2014,7474.10,1927.875046,102.64,0.73455
Jun-06-2014,7583.40,1940.457911,102.48,0.73405
Jun-09-2014,7654.60,1949.440726,102.66,0.73315
Jun-10-2014,7656.40,1951.272576,104.41,0.73585
Jun-11-2014,7626.85,1950.794455,104.35,0.73815
Jun-12-2014,7649.90,1943.890209,103.62,0.73905
Jun-13-2014,7542.10,1930.114601,105.78,0.73755
Jun-16-2014,7533.55,1936.159352,106.17,0.73915
Jun-17-2014,7631.70,1937.783911,106.3,0.73685
Jun-18-2014,7558.20,1941.991649,105.87,0.73825
Jun-19-2014,7540.70,1956.984114,105.59,0.73685
Jun-20-2014,7511.45,1959.484352,106.05,0.73425
Jun-23-2014,7493.35,1962.873446,106.83,0.73605
Jun-24-2014,7580.20,1962.610754,106.17,0.73565
Jun-25-2014,7569.25,1949.982402,106.03,0.73585
Jun-26-2014,7493.20,1959.531111,106.5,0.73345
Jun-27-2014,7508.80,1957.219779,105.84,0.73555
Jun-30-2014,7611.35,1960.960516,105.74,0.73355
Jul-01-2014,7634.70,1960.23124,105.37,0.73045
Jul-02-2014,7725.15,1973.318592,105.34,0.73075
Jul-03-2014,7714.80,1974.618048,104.48,0.73255
Jul-04-2014,7751.60,1985.437118,104.06,0.73505
Jul-07-2014,7787.15,1985.437118,104.06,0.73565
Jul-08-2014,7623.20,1977.650863,103.53,0.73515
Jul-09-2014,7585.00,1963.711477,103.4,0.73455
Jul-10-2014,7567.75,1972.833092,101.75,0.73345
Jul-11-2014,7459.60,1964.676618,102.4,0.73525
Jul-14-2014,7454.15,1967.569161,100.3,0.73545
Jul-15-2014,7526.65,1977.099324,100.48,0.73385
Jul-16-2014,7624.40,1973.282056,99.53,0.73675
Jul-17-2014,7640.45,1981.567219,100.6,0.73895
Jul-18-2014,7663.90,1958.119433,102.2,0.73935
Jul-21-2014,7684.20,1978.218354,101.95,0.74005
Jul-22-2014,7767.85,1973.627856,102.86,0.73955
Jul-23-2014,7795.75,1983.528153,102.39,0.74225
Jul-24-2014,7830.60,1987.005175,103.12,0.74255
Jul-25-2014,7790.45,1987.980475,102.07,0.74245
Jul-28-2014,7748.70,1978.338888,102.09,0.74455
Jul-30-2014,7791.40,1978.911348,101.67,0.74395
Jul-31-2014,7721.30,1970.06811,100.27,0.74765
Aug-01-2014,7602.60,1930.673871,98.17,0.74715
Aug-04-2014,7683.65,1925.1518,97.88,0.74465
Aug-05-2014,7746.55,1938.986164,98.29,0.74535
Aug-06-2014,7672.05,1920.211164,97.38,0.74795
Aug-07-2014,7649.25,1920.236003,96.92,0.74905
Aug-08-2014,7568.55,1909.570779,97.34,0.74885
Aug-11-2014,7625.95,1931.593151,97.65,0.74525
Aug-12-2014,7727.05,1936.9156,97.21,0.74715
Aug-13-2014,7739.55,1933.746638,96.48,0.74865
Aug-14-2014,7791.70,1946.722001,96.74,0.74765
Aug-18-2014,7874.25,1955.182407,94.08,0.74755
Aug-19-2014,7897.50,1971.740038,93.75,0.74875
Aug-20-2014,7875.30,1981.600983,92.86,0.75085
Aug-21-2014,7891.10,1986.505961,93.45,0.75205
Aug-22-2014,7913.20,1992.366038,93.96,0.75295
Aug-25-2014,7906.30,1988.402435,93.65,0.75545
Aug-26-2014,7904.75,1997.92181,93.35,0.75755
Aug-27-2014,7936.05,2000.020049,93.86,0.75775
Aug-28-2014,7954.35,2000.117705,93.88,0.75795
Sep-01-2014,8027.70,1996.740451,94.55,0.75905
Sep-02-2014,8083.05,2003.367695,95.96,0.76135
Sep-03-2014,8114.60,2002.284403,92.88,0.76205
Sep-04-2014,8095.95,2000.723632,95.54,0.76105
Sep-05-2014,8086.85,1997.650932,94.45,0.77095
Sep-08-2014,8173.90,2007.711908,93.29,0.77155
Sep-09-2014,8152.95,2001.540733,92.66,0.77255
Sep-10-2014,8094.10,1988.444893,91.45,0.77425
Sep-11-2014,8085.70,1995.692306,90.42,0.77475
Sep-12-2014,8105.50,1997.445968,91.36,0.77335
Sep-15-2014,8042.00,1985.536291,91.37,0.77235
Sep-16-2014,7932.90,1984.13231,91.99,0.77245
Sep-17-2014,7975.50,1998.98141,93.81,0.77285
Sep-18-2014,8114.75,2001.565182,93.2,0.77245
Sep-19-2014,8121.45,2011.363815,91.98,0.77475
Sep-22-2014,8146.30,2010.396724,91.65,0.77865
Sep-23-2014,8017.55,1994.288758,90.87,0.77935
Sep-24-2014,8002.40,1982.765427,91.56,0.77735
Sep-25-2014,7911.85,1998.302154,92.8,0.78215
Sep-26-2014,7968.85,1965.989703,92.53,0.78545
Sep-29-2014,7958.90,1982.845938,93.54,0.78755
Sep-30-2014,7964.80,1977.801067,94.57,0.78765
Oct-01-2014,7945.55,1972.285145,91.16,0.79235
Oct-07-2014,7852.40,1946.160829,90.73,0.79345
Oct-08-2014,7842.70,1935.099111,87.98,0.79175
Oct-09-2014,7960.55,1968.889282,86.59,0.78905
Oct-10-2014,7859.95,1928.207677,85.05,0.78765
Oct-13-2014,7884.25,1906.129683,85.11,0.79165
Oct-14-2014,7864.00,1874.735525,84.98,0.78925
Oct-16-2014,7748.20,1877.698089,81.2,0.78965
Oct-17-2014,7779.70,1862.764076,81.95,0.78085
Oct-20-2014,7879.40,1886.76404,82.06,0.78455
Oct-21-2014,7927.75,1904.011425,81.91,0.78235
Oct-22-2014,7995.90,1941.282488,82.49,0.78615
Oct-23-2014,8014.55,1927.110357,80.52,0.79035
Oct-27-2014,7991.70,1950.82208,82.09,0.79075
Oct-28-2014,8027.60,1961.630539,81,0.78645
Oct-29-2014,8090.45,1985.045626,81.42,0.78465
Oct-30-2014,8169.20,1982.303021,82.2,0.78385
Oct-31-2014,8322.20,1994.654651,81.12,0.79195
Nov-03-2014,8324.15,2018.054503,80.54,0.79835
Nov-05-2014,8338.30,2017.811521,78.78,0.80045
Nov-07-2014,8337.00,2023.574653,78.68,0.80125
Nov-10-2014,8344.25,2031.921517,78.65,0.80535
Nov-11-2014,8362.65,2038.262678,77.4,0.80395
Nov-12-2014,8383.30,2039.683455,77.94,0.80335
Nov-13-2014,8357.85,2038.252228,77.15,0.80205
Nov-14-2014,8389.90,2039.325825,74.16,0.80175
Nov-17-2014,8430.75,2039.816872,75.82,0.80135
Nov-18-2014,8425.90,2041.318141,75.66,0.80275
Nov-19-2014,8382.30,2051.795799,74.64,0.79775
Nov-20-2014,8401.90,2048.720964,74.5,0.79705
Nov-21-2014,8477.35,2052.752248,75.85,0.79795
Nov-24-2014,8530.15,2063.502445,76.51,0.80605
Nov-25-2014,8463.10,2069.410202,75.78,0.80365
Nov-26-2014,8475.75,2067.034534,74.09,0.80145
Nov-27-2014,8494.20,2072.829493,73.69,0.79935
Nov-28-2014,8588.25,2072.829493,73.69,0.80115
Dec-01-2014,8555.90,2067.562045,66.15,0.80415
Dec-02-2014,8524.70,2053.44006,69,0.80115
Dec-03-2014,8537.65,2066.548624,66.88,0.80715
Dec-04-2014,8564.40,2074.334639,67.38,0.81245
Dec-05-2014,8538.30,2071.915571,66.81,0.80335
Dec-08-2014,8438.25,2075.368193,65.84,0.81295
Dec-09-2014,8340.70,2060.310131,63.05,0.81325
Dec-10-2014,8355.65,2059.816127,63.82,0.80555
Dec-11-2014,8292.90,2026.143456,60.94,0.80515
Dec-12-2014,8224.10,2035.326629,60.19,0.80695
Dec-15-2014,8219.60,2002.33424,58.08,0.80135
Dec-16-2014,8067.60,1989.630763,56.26,0.80235
Dec-17-2014,8029.80,1972.73646,56.26,0.80075
Dec-18-2014,8159.30,2012.88598,56.79,0.80585
Dec-19-2014,8225.20,2061.230119,54.36,0.81425
Dec-22-2014,8324.00,2070.646955,57.13,0.81645
Dec-23-2014,8267.00,2078.536172,55.26,0.81575
Dec-24-2014,8174.10,2082.16766,57.12,0.82095
Dec-26-2014,8200.70,2081.881531,55.84,0.82035
Dec-29-2014,8246.30,2088.766063,54.73,0.82135
Dec-30-2014,8248.25,2090.573863,53.61,0.82085
Dec-31-2014,8282.70,2080.345864,54.12,0.82165
Jan-01-2015,8284.00,2058.902379,53.27,0.82615
Jan-02-2015,8395.45,2058.902379,53.27,0.82655
Jan-05-2015,8378.40,2058.204779,52.69,0.83155
Jan-06-2015,8127.35,2020.577884,50.04,0.83825
Jan-07-2015,8102.10,2002.613588,47.93,0.83845
Jan-08-2015,8234.60,2025.901051,48.65,0.84675
Jan-09-2015,8284.50,2062.143555,49.28,0.84725
Jan-12-2015,8323.00,2044.8099,48.99,0.84535
Jan-13-2015,8299.40,2028.263822,46.76,0.84615
Jan-14-2015,8277.55,2023.029219,46.51,0.84815
Jan-15-2015,8494.15,2011.272898,48.96,0.84685
Jan-16-2015,8513.80,1992.670276,46.73,0.86285
Jan-19-2015,8550.70,2019.418654,49.13,0.86875
Jan-20-2015,8695.60,2019.418654,49.13,0.85985
Jan-21-2015,8729.50,2022.546882,46.47,0.86475
Jan-22-2015,8761.40,2032.120289,47.78,0.86245
Jan-23-2015,8835.60,2063.145591,46.31,0.87525
Jan-27-2015,8910.50,2051.821812,45.59,0.88655
Jan-28-2015,8914.30,2029.554468,46.23,0.87875
Jan-29-2015,8952.35,2002.156447,44.45,0.88215
Jan-30-2015,8808.90,2021.251638,44.53,0.88395
Feb-02-2015,8797.40,1994.990412,48.24,0.88575
Feb-03-2015,8756.55,2020.849187,49.57,0.88245
Feb-04-2015,8723.70,2050.032802,53.05,0.87105
Feb-05-2015,8711.70,2041.509351,48.45,0.87595
Feb-06-2015,8661.05,2062.521557,50.48,0.87535
Feb-09-2015,8526.35,2055.472242,51.69,0.88225
Feb-10-2015,8565.55,2046.743601,52.86,0.88285
Feb-11-2015,8627.40,2068.592792,50.02,0.88365
Feb-12-2015,8711.55,2068.531977,49.78,0.88445
Feb-13-2015,8805.50,2088.484768,52.16,0.87745
Feb-16-2015,8809.35,2096.987902,53.67,0.87605
Feb-18-2015,8869.10,2096.987902,53.67,0.87775
Feb-19-2015,8895.30,2099.675344,52.82,0.87985
Feb-20-2015,8833.60,2097.449348,51.83,0.87815
Feb-23-2015,8754.95,2110.300899,50.81,0.88045
Feb-24-2015,8762.10,2109.656629,49.45,0.88105
Feb-25-2015,8767.25,2115.483816,49.28,0.88235
Feb-26-2015,8683.85,2113.863515,50.99,0.88075
Feb-27-2015,8844.60,2110.741831,48.17,0.89145
Feb-28-2015,8901.85,2104.503249,49.76,0.89185
Mar-02-2015,8956.75,2104.503249,49.76,0.89185
Mar-03-2015,8996.25,2117.393335,49.59,0.89445
Mar-04-2015,8922.65,2107.778417,50.52,0.89335
Mar-05-2015,8937.75,2098.533054,51.53,0.90275
Mar-09-2015,8756.75,2101.042053,50.76,0.90715
Mar-10-2015,8712.05,2079.425467,50,0.92185
Mar-11-2015,8699.95,2044.162631,50.07,0.93385
Mar-12-2015,8776.00,2040.235198,50.02,0.94415
Mar-13-2015,8647.75,2065.95429,49.13,0.94195
Mar-16-2015,8633.15,2053.398256,47.06,0.95005
Mar-17-2015,8723.30,2081.192752,46.13,0.94455
Mar-18-2015,8685.90,2074.276435,45.19,0.94405
Mar-19-2015,8634.65,2099.500714,46.65,0.93945
Mar-20-2015,8570.90,2089.274371,45.53,0.94065
Mar-23-2015,8550.90,2108.097321,46.57,0.92535
Mar-24-2015,8542.95,2104.420117,47.45,0.91435
Mar-25-2015,8530.80,2091.501788,47.51,0.91595
Mar-26-2015,8342.15,2061.047481,49.21,0.91125
Mar-27-2015,8341.40,2056.148808,51.43,0.91625
Mar-30-2015,8492.30,2061.021997,48.87,0.91715
Mar-31-2015,8491.00,2086.237312,48.68,0.92415
Apr-01-2015,8586.25,2067.887241,47.6,0.93085
Apr-06-2015,8659.90,2059.690872,50.09,0.92845
Apr-07-2015,8660.30,2080.617762,52.14,0.90675
Apr-08-2015,8714.40,2076.333734,53.98,0.92135
Apr-09-2015,8778.30,2081.903976,50.42,0.92595
Apr-10-2015,8780.35,2091.181172,50.79,0.93645
Apr-13-2015,8834.00,2102.055349,53.51,0.94235
Apr-15-2015,8750.20,2092.429591,53.74,0.94505
Apr-16-2015,8706.70,2106.626264,57.69,0.94315
Apr-17-2015,8606.00,2104.985787,58.11,0.93215
Apr-20-2015,8448.10,2081.177754,57.32,0.92805
Apr-21-2015,8377.75,2100.400944,57.88,0.92965
Apr-22-2015,8429.70,2097.288894,56.61,0.92975
Apr-23-2015,8398.30,2107.964078,56.16,0.93195
Apr-24-2015,8305.25,2112.929,57.74,0.92465
Apr-27-2015,8213.80,2117.689929,57.15,0.92075
Apr-28-2015,8285.60,2108.921141,56.99,0.91795
Apr-29-2015,8239.75,2114.761541,57.06,0.91185
Apr-30-2015,8181.50,2106.850996,58.58,0.89715
May-04-2015,8331.95,2085.513653,59.63,0.89325
May-05-2015,8324.80,2114.486468,58.93,0.89675
May-06-2015,8097.00,2089.460142,60.4,0.89305
May-07-2015,8057.30,2080.14505,60.93,0.88205
May-08-2015,8191.50,2087.997331,58.94,0.88725
May-11-2015,8325.25,2116.095112,59.39,0.89005
May-12-2015,8126.95,2105.327543,60.29,0.89665
May-13-2015,8235.45,2099.115934,61.74,0.89005
May-14-2015,8224.20,2098.477642,61.49,0.88055
May-15-2015,8262.35,2121.095224,60.84,0.88125
May-18-2015,8373.65,2122.73413,60.54,0.87465
May-19-2015,8365.65,2129.203905,60.24,0.88075
May-20-2015,8423.25,2127.825059,57.99,0.89795
May-21-2015,8421.00,2125.848764,58.98,0.90125
May-22-2015,8458.95,2130.816895,60.72,0.89915
May-25-2015,8370.25,2126.061409,59.72,0.90605
May-26-2015,8339.35,2126.061409,59.72,0.91105
May-27-2015,8334.60,2104.199373,58.03,0.91845
May-28-2015,8319.00,2123.475869,57.51,0.91965
May-29-2015,8433.65,2120.789762,57.68,0.91655
Jun-01-2015,8433.40,2107.389578,60.3,0.91115
Jun-02-2015,8236.45,2111.731556,60.2,0.91795
Jun-03-2015,8135.10,2109.597193,61.26,0.89935
Jun-04-2015,8130.65,2114.067374,59.64,0.88705
Jun-05-2015,8114.70,2095.844084,58,0.88715
Jun-08-2015,8044.15,2092.830948,59.13,0.89905
Jun-09-2015,8022.40,2079.280385,58.14,0.89225
Jun-10-2015,8124.45,2080.152076,60.14,0.88765
Jun-11-2015,7965.35,2105.202267,61.43,0.88345
Jun-12-2015,7982.90,2108.856197,61.22,0.88895
Jun-15-2015,8013.90,2094.105654,60.4,0.88725
Jun-16-2015,8047.30,2084.425284,60,0.88945
Jun-17-2015,8091.55,2096.292369,60.45,0.88995
Jun-18-2015,8174.60,2100.443721,60.33,0.88915
Jun-19-2015,8224.95,2121.235411,60.82,0.87605
Jun-22-2015,8353.10,2109.988278,59.97,0.88265
Jun-23-2015,8381.55,2122.846789,60.38,0.87765
Jun-24-2015,8360.85,2124.198475,61.01,0.89345
Jun-25-2015,8398.00,2108.578059,60.27,0.89395
Jun-26-2015,8381.10,2102.312056,59.7,0.89285
Jun-29-2015,8318.40,2101.487387,59.63,0.89645
Jun-30-2015,8368.50,2057.641092,58.33,0.89355
Jul-01-2015,8453.05,2063.111832,59.47,0.89775
Jul-02-2015,8444.90,2077.424342,56.96,0.90185
Jul-03-2015,8484.90,2076.7757,56.93,0.90075
Jul-06-2015,8522.15,2076.7757,56.93,0.90085
Jul-07-2015,8510.80,2068.756646,52.53,0.90375
Jul-08-2015,8363.05,2081.340934,52.33,0.91375
Jul-09-2015,8328.55,2046.684033,51.65,0.90205
Jul-10-2015,8360.55,2051.311358,53.23,0.90625
Jul-13-2015,8459.65,2076.618352,53.22,0.89745
Jul-14-2015,8454.10,2099.599193,52.71,0.90705
Jul-15-2015,8523.80,2108.954968,53.48,0.90765
Jul-16-2015,8608.05,2107.403048,51.79,0.91265
Jul-17-2015,8609.85,2124.286459,51.24,0.91755
Jul-20-2015,8603.45,2126.643944,51.21,0.92135
Jul-21-2015,8529.45,2128.283567,50.44,0.92165
Jul-22-2015,8633.50,2119.209951,50.86,0.91555
Jul-23-2015,8589.80,2114.151238,49.19,0.91765
Jul-24-2015,8521.55,2102.147984,48.45,0.91105
Jul-27-2015,8361.00,2079.649213,48.14,0.91115
Jul-28-2015,8337.00,2067.641826,47.39,0.90075
Jul-29-2015,8375.05,2093.253343,47.98,0.90515
Jul-30-2015,8421.80,2108.568564,48.79,0.90735
Jul-31-2015,8532.85,2108.629954,48.52,0.91515
Aug-03-2015,8543.05,2103.835365,47.12,0.90515
Aug-04-2015,8516.90,2098.039663,45.17,0.91225
Aug-05-2015,8567.95,2093.323917,45.74,0.91235
Aug-06-2015,8588.65,2099.842222,45.15,0.91975
Aug-07-2015,8564.60,2083.558517,44.66,0.91625
Aug-10-2015,8525.60,2077.568417,43.87,0.91385
Aug-11-2015,8462.35,2104.182503,44.96,0.91015
Aug-12-2015,8349.45,2084.073508,43.08,0.90395
Aug-13-2015,8355.85,2086.046437,44.01,0.89255
Aug-14-2015,8518.55,2083.387304,42.98,0.89745
Aug-17-2015,8477.30,2091.543641,43.11,0.90015
Aug-18-2015,8466.55,2102.43635,42.41,0.90295
Aug-19-2015,8495.15,2096.919371,43.12,0.90685
Aug-20-2015,8372.75,2079.610657,41.27,0.90375
Aug-21-2015,8299.95,2035.734144,41.32,0.89355
Aug-24-2015,7809.00,1970.889065,40.45,0.88165
Aug-25-2015,7880.70,1893.213939,38.24,0.86105
Aug-26-2015,7791.85,1867.610925,39.31,0.87635
Aug-27-2015,7948.95,1940.510717,38.6,0.87805
Aug-28-2015,8001.95,1987.662492,42.56,0.88985
Aug-31-2015,7971.30,1988.871407,45.22,0.89045
Sep-01-2015,7785.85,1972.184689,49.2,0.89275
Sep-02-2015,7717.00,1913.852695,45.41,0.88815
Sep-03-2015,7823.00,1948.862603,46.25,0.89015
Sep-04-2015,7655.05,1951.12778,46.75,0.90015
Sep-07-2015,7558.80,1921.224403,46.05,0.90005
Sep-08-2015,7688.25,1921.224403,46.05,0.89575
Sep-09-2015,7818.60,1969.414512,45.94,0.89385
Sep-10-2015,7788.10,1942.037814,44.15,0.89645
Sep-11-2015,7789.30,1952.286808,46.44,0.88675
Sep-14-2015,7872.25,1961.045672,45.16,0.88375
Sep-15-2015,7829.10,1953.026084,44.43,0.88415
Sep-16-2015,7899.15,1978.086651,45,0.88745
Sep-18-2015,7981.90,1995.310709,47.51,0.88495
Sep-21-2015,7977.10,1958.032829,45.02,0.87925
Sep-22-2015,7812.00,1966.970272,46.96,0.89375
Sep-23-2015,7845.95,1942.744127,46.36,0.89735
Sep-24-2015,7868.50,1938.759286,44.48,0.89645
Sep-28-2015,7795.70,1932.241174,44.91,0.88695
Sep-29-2015,7843.30,1881.768971,44.43,0.89085
Sep-30-2015,7948.90,1884.085182,45.23,0.89015
Oct-01-2015,7950.90,1920.026552,45.09,0.89605
Oct-05-2015,8119.30,1923.820054,44.74,0.89355
Oct-06-2015,8152.90,1987.054144,46.26,0.89165
Oct-07-2015,8177.40,1979.915048,48.53,0.88755
Oct-08-2015,8129.35,1995.826482,47.81,0.88805
Oct-09-2015,8189.70,2013.430898,49.43,0.88635
Oct-12-2015,8143.60,2014.892646,50.14,0.87965
Oct-13-2015,8131.70,2017.456225,47.61,0.88005
Oct-14-2015,8107.90,2003.690286,47.15,0.87875
Oct-15-2015,8179.50,1994.242371,47.16,0.87415
Oct-16-2015,8238.15,2023.861784,46.87,0.87715
Oct-19-2015,8275.05,2033.110397,47.72,0.88005
Oct-20-2015,8261.65,2033.664405,46.28,0.88315
Oct-21-2015,8251.70,2030.767164,46.29,0.88165
Oct-23-2015,8295.45,2018.941033,45.2,0.88105
Oct-26-2015,8260.55,2075.151278,44.6,0.90795
Oct-27-2015,8232.90,2071.18152,43.98,0.90525
Oct-28-2015,8171.20,2065.892288,43.2,0.90595
Oct-29-2015,8111.75,2090.353881,45.94,0.90315
Oct-30-2015,8065.80,2089.407402,46.06,0.91195
Nov-02-2015,8050.80,2079.359837,46.59,0.90685
Nov-03-2015,8060.70,2104.049047,46.14,0.90705
Nov-04-2015,8040.20,2109.787523,47.9,0.91295
Nov-05-2015,7955.45,2102.313682,46.32,0.92055
Nov-06-2015,7954.30,2099.929145,45.2,0.91975
Nov-09-2015,7915.20,2099.20349,44.29,0.93055
Nov-10-2015,7783.35,2078.579996,43.87,0.92825
Nov-11-2015,7825.00,2081.717187,44.21,0.93545
Nov-13-2015,7762.25,2075.003167,44.2,0.93115
Nov-16-2015,7806.60,2023.039433,42,0.93235
Nov-17-2015,7837.55,2053.185002,42.79,0.93295
Nov-18-2015,7731.80,2050.435873,41.71,0.93925
Nov-19-2015,7842.75,2083.581012,41.95,0.94045
Nov-20-2015,7856.55,2081.237696,41.72,0.93015
Nov-23-2015,7849.25,2089.166223,41.9,0.93895
Nov-24-2015,7831.60,2086.589974,41.75,0.94305
Nov-26-2015,7883.80,2089.139916,42.87,0.94005
Nov-27-2015,7942.70,2088.872578,43.04,0.94235
Nov-30-2015,7935.25,2090.106776,41.71,0.94395
Dec-01-2015,7954.90,2080.406829,41.65,0.94655
Dec-02-2015,7931.35,2102.63267,41.85,0.94195
Dec-03-2015,7864.15,2079.506221,39.94,0.94555
Dec-04-2015,7781.90,2049.615627,41.08,0.91805
